fold,epoch,best_ACC,best_F1,EXT_acc,EXT_f1,EXT_PCC,EXT_CCC,NEU_acc,NEU_f1,NEU_PCC,NEU_CCC,AGR_acc,AGR_f1,AGR_PCC,AGR_CCC,CON_acc,CON_f1,CON_PCC,CON_CCC,OPN_acc,OPN_f1,OPN_PCC,OPN_CCC,avg_acc,avg_f1,avg_PCC,avg_CCC
0,0,False,False,0.8215914964675903,0.8207015630679753,0.7055449669469473,0.6859104747633297,0.6938672065734863,0.6844410408934534,0.5426168757333338,0.4924570835973847,0.7197161912918091,0.7134395194703038,0.5040122084871321,0.44659423438773616,0.6563608646392822,0.65591528949854,0.405849614807641,0.33521040310261835,0.6528129577636719,0.6402993635065559,0.41439925370762637,0.34601629239276016,0.7088697552680969,0.7029593552873656,0.5144845839365362,0.4612376976487658
0,1,False,False,0.9148504734039307,0.9147272622497366,0.8442193988071728,0.8422962763694742,0.8231120109558105,0.8207602300363932,0.7622742730499775,0.7531522635811337,0.8114546537399292,0.8084526009207353,0.7013336132704763,0.6814594272277402,0.717688798904419,0.7170465303755793,0.5510209895957378,0.5034332199267025,0.7714141011238098,0.7669854886880376,0.6381289864041112,0.6091278287438359,0.807703971862793,0.8055944224540964,0.699395452225495,0.6778938031697772
0,2,False,False,0.9346173405647278,0.9345096619457591,0.8883818978925956,0.8883909003890724,0.8864673376083374,0.8855670380704403,0.8448980807236101,0.842293457545258,0.864166259765625,0.8625029903995174,0.7923270290094875,0.7854659218480355,0.7911809682846069,0.7908946853938364,0.6853973236684673,0.6616201193444002,0.8312214612960815,0.8292122581807377,0.7522391800714006,0.7396672761117764,0.8615306615829468,0.8605373267980582,0.7926487022731121,0.7834875350477085
0,3,False,False,0.9543842077255249,0.9543250384290097,0.9184161561315857,0.9187896935739417,0.8950836062431335,0.8942988936622196,0.8743074284313582,0.8735233388149074,0.9113025665283203,0.9103250064345751,0.8756605260045104,0.874297355958616,0.8687278032302856,0.8686625065892737,0.7927700848886589,0.7858487385841054,0.8773441314697266,0.875897758462946,0.8330927515397566,0.8307203416418725,0.9013684391975403,0.900701840715605,0.8588493893991739,0.8566358937146885
0,4,False,False,0.9685757756233215,0.9685394934469065,0.9367840727384157,0.9372572899606618,0.926507830619812,0.9261465503777411,0.914301935016652,0.9142924609879346,0.9305626153945923,0.9299927869268553,0.9094718691654236,0.9095248329537792,0.9026862382888794,0.9026400197384654,0.8647475990759746,0.8632155280146003,0.9189051985740662,0.9182914506269981,0.879374273123862,0.8789577075356535,0.9294475317001343,0.9291220602233933,0.9009359498240656,0.9006495638905259
0,5,False,False,0.9706031680107117,0.970571201675503,0.9451479869416395,0.9456138371107086,0.9508363008499146,0.9506657561867906,0.9308939992131705,0.9312247119078807,0.9483020901679993,0.9479107997747114,0.9315571644717423,0.9319861119177438,0.9315762519836426,0.9315422331642933,0.9018614890010712,0.9018674503597854,0.9320831298828125,0.9315811320832842,0.9099551833596723,0.9103110124750244,0.9466801881790161,0.9464542245769165,0.9238831645974592,0.9242006247542287
0,6,False,False,0.9741510152816772,0.9741344275619764,0.9487720230285339,0.9492310963442157,0.95489102602005,0.9547554601636405,0.9362211468166171,0.9366256510826356,0.9498226046562195,0.9494292875537903,0.9353437626638886,0.9357570072344294,0.9498226046562195,0.9497928889517213,0.9201283720480391,0.9204570776677665,0.9391789436340332,0.9387913383384004,0.9177466213264537,0.9181688157887178,0.9535732269287109,0.9533806805139058,0.9316423851767064,0.9320479296235531
0,7,False,False,0.9736441969871521,0.9736137686974056,0.9548551421306961,0.9552763551013318,0.9569184184074402,0.9568029466878738,0.9448979277701002,0.9453362217363726,0.9508363008499146,0.9504419366023669,0.9400523142743847,0.9404394419583257,0.953877329826355,0.9538652081799622,0.9301818280985995,0.9305943384737,0.9356310367584229,0.935183180442611,0.9257469373884408,0.9261555047364215,0.9541814923286438,0.9539814081220438,0.9391468299324444,0.9395603724012302
0,8,False,False,0.9837810397148132,0.9837693320171108,0.9666946074915769,0.9671380986036338,0.9741510152816772,0.9741165697117333,0.9633959408265598,0.9638538107697301,0.9599594473838806,0.9596670207439245,0.9628020581102753,0.9632508991186954,0.9711099863052368,0.9711049669673049,0.9561370923579586,0.9566050251937471,0.9609731435775757,0.9608233438933222,0.9550128411641347,0.9554867314308817,0.9699949026107788,0.9698962466666792,0.960808507990101,0.9612669130233377
0,9,False,False,0.9893563389778137,0.9893489116393854,0.9750125356799896,0.9753276476054352,0.9873289465904236,0.98732143660397,0.9762429438516574,0.9766801430548964,0.973137378692627,0.973005290827726,0.9725921644195052,0.9728682166270757,0.9842878580093384,0.9842870953181386,0.9695817015184219,0.9699067923055922,0.9771921038627625,0.9771356832448093,0.9691262379132797,0.9694749175355712,0.982260525226593,0.9822196835268059,0.9725111166765708,0.9728515434257142
0,10,False,False,0.9934110641479492,0.9934068148687392,0.9808071121643819,0.9810995929429717,0.9934110641479492,0.9934086040986461,0.9809803139937053,0.9814136200844334,0.9807400107383728,0.9806547066133273,0.9781918991244558,0.9785745718574912,0.9923973679542542,0.9923973331709788,0.9769307921975796,0.9773098481347098,0.9878357648849487,0.987817227539364,0.9766069645817844,0.976986897056705,0.9895590543746948,0.989536937258211,0.9787034164123816,0.9790769060152623
0,11,False,False,0.9974657893180847,0.9974645271542331,0.9831177456807525,0.983392386173011,0.9969589710235596,0.996958194835869,0.984206173460956,0.9846737443074465,0.981246829032898,0.9811650617196992,0.9821563091159863,0.9824982337981857,0.9944247603416443,0.994424710992051,0.9820994595504937,0.982501545715408,0.9913836717605591,0.9913721899039111,0.9811233538153113,0.9814677537130265,0.992296040058136,0.9922769369211526,0.9825406083246999,0.9829067327414155
0,12,False,False,0.9954383969306946,0.9954361488776196,0.9858925904544338,0.9861911797468863,0.9984794855117798,0.9984791665863726,0.9878476043723398,0.9883022074250092,0.9913836717605591,0.9913558245289851,0.9855746904227517,0.985968207522185,0.9944247603416443,0.9944246823471565,0.9853027518249541,0.9857102481732538,0.9929041862487793,0.9928955176585816,0.9843914630559993,0.984735387511208,0.9945260882377625,0.994518267999743,0.9858018200260957,0.9861814460757083
0,13,False,False,0.9969589710235596,0.9969572190863947,0.9877632011896165,0.988050790840299,0.9994931817054749,0.9994930695959177,0.9895663446277988,0.9900283693282428,0.9913836717605591,0.9913587374755024,0.9877207281735342,0.9880694351015865,0.9964520931243896,0.9964521033958439,0.98788731434462,0.9882954277600057,0.9964520931243896,0.9964485964485965,0.9871085046640865,0.9874345977701509,0.9961479902267456,0.9961419452004512,0.9880092185999312,0.988375724160057
0,14,False,False,0.9954383969306946,0.9954363506225319,0.9901740520673367,0.9904634803761286,1.0,1.0,0.9920941851582589,0.9925609196362821,0.9974657893180847,0.9974592612567088,0.9899459958443751,0.990324215632104,0.9949315786361694,0.9949315437289863,0.9899291892234253,0.9903651512712185,0.9959452748298645,0.9959411226200641,0.9899138498807789,0.9902257388083197,0.9967562556266785,0.9967536556456583,0.9904114544348349,0.9907879011448106
0,15,False,False,0.9974657893180847,0.997464746092972,0.9903871115355285,0.9906314631212338,1.0,1.0,0.9922181319361969,0.992672299641835,0.9959452748298645,0.9959341802932418,0.9903116835690154,0.990653829758864,0.9984794855117798,0.9984794713215035,0.9911040244476443,0.9915486555875922,0.9959452748298645,0.9959411226200641,0.9901208946101934,0.9904892274162216,0.9975671768188477,0.9975639040655562,0.9908283692197157,0.9911990951051493
0,16,False,False,0.9969589710235596,0.996957500616827,0.9908407037665915,0.9910921669974283,0.9994931817054749,0.9994930695959177,0.9925256083030113,0.993001066805402,0.9949315786361694,0.9949177253665522,0.9903721856538916,0.9907200959548754,0.9984794855117798,0.9984794728839331,0.9915352013162683,0.9919737984006555,0.9984794855117798,0.9984781577455446,0.9905263993838878,0.9908363274499936,0.997668445110321,0.9976651852417548,0.9911600196847301,0.9915246911216709
0,17,False,False,0.9969589710235596,0.9969576319798676,0.9911112494015867,0.9913414565005999,1.0,1.0,0.992477539793948,0.9929384307878097,0.9959452748298645,0.9959341802932418,0.9905227229654541,0.9909220867929703,0.9974657893180847,0.9974657855358393,0.9917372032212984,0.9920711058291598,0.9979726076126099,0.9979708159520813,0.9906741792849715,0.9911003833085626,0.9976685643196106,0.997665682752206,0.9913045789334518,0.9916746926438206
0,18,False,False,0.9984794855117798,0.9984788476557832,0.9911823384475507,0.9914558481523958,1.0,1.0,0.9927279107218011,0.9931844694145934,0.9954383969306946,0.9954257089223792,0.9907636981358177,0.9911160440312686,0.9989863038063049,0.9989863149955507,0.9916094747682805,0.9919917430201817,0.9984794855117798,0.9984781577455446,0.9909416355603586,0.9912909958027084,0.9982767105102539,0.9982738058638517,0.9914450115267618,0.9918078200842295
