fold,epoch,best_ACC,best_F1,EXT_acc,EXT_f1,EXT_PCC,EXT_CCC,NEU_acc,NEU_f1,NEU_PCC,NEU_CCC,AGR_acc,AGR_f1,AGR_PCC,AGR_CCC,CON_acc,CON_f1,CON_PCC,CON_CCC,OPN_acc,OPN_f1,OPN_PCC,OPN_CCC,avg_acc,avg_f1,avg_PCC,avg_CCC
0,0,False,False,tensor(0.8424),0.8417469340552692,0.7501991987228394,0.7223305571749008,tensor(0.7045),0.689775607235393,0.5791524648666382,0.5077002243381088,tensor(0.7055),0.6945489205146058,0.5265467762947083,0.43259490999465205,tensor(0.6427),0.6403106800936819,0.43807804584503174,0.3447898891550328,tensor(0.6047),0.5563643869229917,0.34281232953071594,0.2191949258001025,tensor(0.6999),0.6845493057643883,0.5273577,0.4453221012925594
0,1,False,False,tensor(0.9245),0.9243906736057796,0.8716264367103577,0.8676113035831926,tensor(0.8540),0.8526484811142852,0.8124502897262573,0.800868365719204,tensor(0.8414),0.8393240959607853,0.7460644245147705,0.723862101601622,tensor(0.7608),0.760656715190394,0.6226785182952881,0.5738714507637789,tensor(0.7739),0.7700466200466201,0.6558018922805786,0.6122598350989805,tensor(0.8309),0.8294133171835728,0.7417243,0.7156946113533557
0,2,False,False,tensor(0.9549),0.9548464405607262,0.9116515517234802,0.910899247950249,tensor(0.8961),0.8954769519010239,0.8645597696304321,0.8607909957079407,tensor(0.8875),0.886103223390645,0.8252251148223877,0.8156799974869959,tensor(0.8125),0.812409289570305,0.717796802520752,0.691829722218682,tensor(0.8322),0.8295859337672514,0.7608485221862793,0.7402710782887312,tensor(0.8766),0.8756843678379903,0.8160164,0.8038942083305198
0,3,False,False,tensor(0.9660),0.9660179561828008,0.928605318069458,0.9287164476410277,tensor(0.9179),0.9174819693665114,0.8941017389297485,0.8927793045271407,tensor(0.9154),0.9145480975086004,0.8761277198791504,0.8722376688443356,tensor(0.8672),0.8671786032897144,0.8009542226791382,0.7884110446952421,tensor(0.8758),0.874611325848689,0.8184943199157715,0.8100650736790836,tensor(0.9085),0.9079675904392632,0.8636567,0.858441907877366
0,4,False,False,tensor(0.9736),0.9736292320820867,0.9434522986412048,0.9435786520275931,tensor(0.9361),0.9359124938129022,0.9123222827911377,0.9118460997095881,tensor(0.9448),0.9443603171190527,0.9175281524658203,0.9171058377704417,tensor(0.8996),0.899601855335632,0.8429132699966431,0.8380147689756529,tensor(0.9154),0.9147391451169038,0.8776724934577942,0.8751048211732481,tensor(0.9339),0.9336486086933157,0.8987778,0.8971300359313048
0,5,False,False,tensor(0.9828),0.9827549152681803,0.9550331830978394,0.955284260523678,tensor(0.9549),0.9548011124882079,0.9313081502914429,0.9313097422884764,tensor(0.9564),0.9561682407158651,0.9316846132278442,0.9314867209449796,tensor(0.9321),0.9320801734591118,0.8987339735031128,0.8969802365448096,tensor(0.9412),0.9408870099573727,0.9179463386535645,0.9169678146558365,tensor(0.9535),0.9533382903777475,0.9269413,0.926405754991556
0,6,False,False,tensor(0.9828),0.9827575748229028,0.9582558870315552,0.9584440559584138,tensor(0.9742),0.9741254884112027,0.9461188316345215,0.9462617874448374,tensor(0.9671),0.9668788140887652,0.9491356611251831,0.949121444960677,tensor(0.9549),0.9548831940366691,0.9245153665542603,0.9244137712077444,tensor(0.9605),0.9603267818841775,0.9346518516540527,0.9347860077169435,tensor(0.9679),0.9677943706487435,0.9425355,0.9426054134577232
0,7,False,False,tensor(0.9883),0.9883357216756524,0.9636379480361938,0.9638891107637916,tensor(0.9853),0.985292125476418,0.9573675394058228,0.9576328276554359,tensor(0.9792),0.9791370556150033,0.9627313613891602,0.9628996221082152,tensor(0.9706),0.9706027723830368,0.9459054470062256,0.9460499102231302,tensor(0.9757),0.975605081759451,0.949528694152832,0.9496560740077267,tensor(0.9798),0.9797945513819123,0.9558342,0.9560255089516598
0,8,False,False,tensor(0.9924),0.9923928619623821,0.9725257158279419,0.9726929238349566,tensor(0.9868),0.9868152396070222,0.9649910926818848,0.9652651586748244,tensor(0.9802),0.9801495996873344,0.9708372354507446,0.9712390740702516,tensor(0.9843),0.984287305222622,0.9640412926673889,0.964403044325751,tensor(0.9823),0.9822267486467697,0.9645720720291138,0.9646827799067119,tensor(0.9852),0.9851743510252261,0.9673935,0.9676565961624991
0,9,False,False,tensor(0.9924),0.9923920797424182,0.9739145040512085,0.9740716967204005,tensor(0.9909),0.9908728959396029,0.9685989618301392,0.9689678978435076,tensor(0.9818),0.9816824840107283,0.972343921661377,0.9725541543680417,tensor(0.9843),0.9842870953181386,0.9660986661911011,0.9664447656636043,tensor(0.9868),0.9868009369898993,0.9684139490127563,0.9684589679281719,tensor(0.9872),0.9872070984001574,0.969874,0.9700994965047451
1,0,False,False,tensor(0.8591),0.8579805204624216,0.7693040370941162,0.7473464003309069,tensor(0.7070),0.6992822184249943,0.6062695980072021,0.553162713051662,tensor(0.7025),0.6872088051934934,0.506179690361023,0.4134036567308065,tensor(0.6574),0.6521850245446257,0.4466771185398102,0.35195567432927316,tensor(0.5950),0.5534612252413021,0.2954484522342682,0.1914606324909306,tensor(0.7042),0.6900235587733674,0.5247758,0.4514658153867158
1,1,False,False,tensor(0.9290),0.9288907973539613,0.8755123615264893,0.8734093057750574,tensor(0.8490),0.8482505115493493,0.8051760792732239,0.7944597011849668,tensor(0.8363),0.834074118432752,0.7466354370117188,0.7199853047025908,tensor(0.7846),0.7836234825387938,0.6668963432312012,0.6257701322952958,tensor(0.7780),0.7728559713183266,0.667261004447937,0.6253481996683902,tensor(0.8354),0.8335389762386367,0.75229627,0.7277945287252601
1,2,False,False,tensor(0.9422),0.942131830811979,0.9046885967254639,0.9043690154756833,tensor(0.8900),0.8897959708982146,0.8544865846633911,0.8512739594006721,tensor(0.8799),0.8783660295463787,0.8255779147148132,0.8152504437682734,tensor(0.8525),0.8521440849830999,0.7639488577842712,0.7440958326766975,tensor(0.8479),0.845486288768088,0.7736867666244507,0.7568188136440243,tensor(0.8825),0.8815848410015519,0.8244778,0.8143616129930701
1,3,False,False,tensor(0.9706),0.9705785863405905,0.9315036535263062,0.9316073359957568,tensor(0.9108),0.9106734578381437,0.8802988529205322,0.878816484478857,tensor(0.9194),0.9185412113329317,0.882380485534668,0.8791677146852417,tensor(0.8920),0.8918370703360561,0.8232648968696594,0.8149974085540302,tensor(0.8824),0.8806910357194988,0.8316624164581299,0.8246286955454962,tensor(0.9151),0.9144642723134442,0.869822,0.8658435278518762
1,4,False,False,tensor(0.9726),0.9725909057231297,0.942109227180481,0.9424361554382159,tensor(0.9473),0.9472677893343147,0.9159740805625916,0.9155593816683212,tensor(0.9488),0.9483398727376189,0.92491614818573,0.9241057066398815,tensor(0.9149),0.9147337552091372,0.8700762987136841,0.8668203432556792,tensor(0.9225),0.9216802060445013,0.8890659809112549,0.8864953679407979,tensor(0.9412),0.9409225058097401,0.9084284,0.9070833909885792
1,5,False,False,tensor(0.9868),0.9868086485152079,0.953582763671875,0.9538373932615318,tensor(0.9559),0.9558970548448338,0.9321544170379639,0.9322570639731599,tensor(0.9660),0.9657815070363654,0.9472565650939941,0.9473010630123904,tensor(0.9422),0.9421407624633431,0.9028842449188232,0.9017387249111876,tensor(0.9534),0.9530258518780756,0.9316432476043701,0.9313397191429229,tensor(0.9609),0.9607307649475653,0.9335043,0.9332947928602385
1,6,False,False,tensor(0.9873),0.9873172116430182,0.961854100227356,0.9621916260744324,tensor(0.9706),0.9706029536281207,0.9441971182823181,0.9443749161888019,tensor(0.9676),0.9673165802507993,0.9572471380233765,0.9573753292944498,tensor(0.9655),0.9654821446948647,0.9325912594795227,0.9325543199467691,tensor(0.9630),0.9627616982934588,0.9423918724060059,0.9424939164411366,tensor(0.9708),0.9706961177020524,0.9476563,0.947798021589118
1,7,False,False,tensor(0.9858),0.9857900119556919,0.9615474343299866,0.9618731256844038,tensor(0.9812),0.9812458879603589,0.9543130993843079,0.9545527395125378,tensor(0.9665),0.9662769979800072,0.9578374624252319,0.9580814310531047,tensor(0.9615),0.9614049357040637,0.943418025970459,0.9435097882938269,tensor(0.9681),0.9679026691611374,0.9508606195449829,0.9509399244481865,tensor(0.9726),0.9725241005522518,0.95359534,0.9537914017984119
1,8,False,False,tensor(0.9878),0.9878217393988026,0.9695287346839905,0.9697812110708123,tensor(0.9823),0.9822593502896487,0.961001992225647,0.961294011531617,tensor(0.9701),0.9698933268847545,0.9661808013916016,0.9664688316939329,tensor(0.9787),0.9786908937553359,0.9555171728134155,0.9558132273798658,tensor(0.9742),0.9740276333405864,0.9562714099884033,0.9565617204569064,tensor(0.9786),0.9785385887338256,0.9617001,0.9619838004266269
1,9,False,False,tensor(0.9838),0.983760013663648,0.9702781438827515,0.9705930968958243,tensor(0.9828),0.9827657610996698,0.9585838317871094,0.9589066603612976,tensor(0.9731),0.9729504611295936,0.9696912169456482,0.9699586676559623,tensor(0.9812),0.9812258237571344,0.959459662437439,0.9597058236699533,tensor(0.9828),0.9827086142970853,0.9668000936508179,0.9670464246571907,tensor(0.9807),0.9806821347894262,0.9649626,0.9652421346480455
2,0,False,False,tensor(0.8637),0.8625209743761151,0.7675449848175049,0.7458663680909444,tensor(0.7249),0.7152965531419502,0.6092367172241211,0.5528780524414062,tensor(0.6981),0.6802561203635257,0.49187853932380676,0.39716186923239977,tensor(0.6682),0.663659999973987,0.46345335245132446,0.365832427596548,tensor(0.6201),0.5838898332523879,0.3723665475845337,0.2553099103466466,tensor(0.7150),0.7011246962215931,0.54089606,0.463409725541589
2,1,False,False,tensor(0.9316),0.93136150150096,0.8755460381507874,0.8724687276544763,tensor(0.8384),0.8368395101138071,0.7885075807571411,0.7772099806564738,tensor(0.8136),0.8088626566078405,0.7206898927688599,0.6863157171163377,tensor(0.7746),0.7734460734186062,0.6261333227157593,0.56938140280107,tensor(0.7903),0.7860298183585241,0.6645121574401855,0.6262312304539904,tensor(0.8297),0.8273079119999476,0.73507786,0.7063214117364696
2,2,False,False,tensor(0.9539),0.9537437191817277,0.9123424887657166,0.9119562466541088,tensor(0.8911),0.8905255501000182,0.8553035259246826,0.8504538130557361,tensor(0.8799),0.8777017854664116,0.8224114179611206,0.8103069095523706,tensor(0.8197),0.8193125719927596,0.7216471433639526,0.6979817285168275,tensor(0.8343),0.8316681335445637,0.749545693397522,0.7279845576503663,tensor(0.8758),0.8745903520570961,0.81225,0.7997366510858818
2,3,False,False,tensor(0.9645),0.9644285502458956,0.931472659111023,0.9317536434063571,tensor(0.9129),0.9125108225108225,0.8851947784423828,0.8836802950582495,tensor(0.9108),0.9094575647487452,0.8730382919311523,0.8690670432722172,tensor(0.8688),0.868573037043892,0.8021948337554932,0.7902100464254944,tensor(0.8728),0.8711733151744478,0.8146135210990906,0.8057564019106261,tensor(0.9060),0.9052286579447607,0.86130285,0.8560934860145888
2,4,False,False,tensor(0.9701),0.9700200396674727,0.9403107762336731,0.9406173287992772,tensor(0.9428),0.9425871384091586,0.9092158079147339,0.9087144591836684,tensor(0.9387),0.9379392862292999,0.9158957004547119,0.9145668811248604,tensor(0.9058),0.9055958943557676,0.8555824756622314,0.8507147380358303,tensor(0.9129),0.9120174965794602,0.8714895248413086,0.8676178155912668,tensor(0.9340),0.9336319710482318,0.8984989,0.8964462445469806
2,5,False,False,tensor(0.9863),0.986286287702867,0.9565078616142273,0.9566857986203056,tensor(0.9595),0.9594030980330863,0.9286041259765625,0.9286314209650716,tensor(0.9509),0.9503148428821533,0.9369078278541565,0.9365185618646144,tensor(0.9281),0.927894306307975,0.8990456461906433,0.8974673481043963,tensor(0.9433),0.9428680700194843,0.9158365726470947,0.9152615613162637,tensor(0.9536),0.9533533209891131,0.9273804,0.9269129381741303
2,6,False,False,tensor(0.9823),0.9822172552594739,0.9604270458221436,0.9607035183692848,tensor(0.9691),0.969058249296247,0.9445840120315552,0.944762264231092,tensor(0.9696),0.9693613058437023,0.9517886638641357,0.9520229696142235,tensor(0.9580),0.957871562803492,0.9244874715805054,0.9241992692585694,tensor(0.9554),0.9551951006376971,0.9339415431022644,0.9336247989761733,tensor(0.9669),0.9667406947681224,0.94304574,0.9430625640898687
2,7,False,False,tensor(0.9899),0.989841163974112,0.9648233652114868,0.96508883926886,tensor(0.9823),0.9822576606767974,0.9544187188148499,0.954629481382676,tensor(0.9732),0.9729479616334857,0.963117778301239,0.9632445502199483,tensor(0.9772),0.9771741183332969,0.9484919309616089,0.9486225285818706,tensor(0.9726),0.9725394869173825,0.949493944644928,0.9494464810403352,tensor(0.9790),0.9789520783070149,0.9560692,0.956206376098738
2,8,False,False,tensor(0.9878),0.9878054430719905,0.9673192501068115,0.9675920115912066,tensor(0.9848),0.9847961888291782,0.9578722715377808,0.9582466218626909,tensor(0.9706),0.9703825956489123,0.967597246170044,0.9677685651996298,tensor(0.9701),0.9700635018963175,0.9519807696342468,0.9521179979765972,tensor(0.9716),0.9715224308772856,0.957536518573761,0.9575825841063982,tensor(0.9770),0.9769140320647368,0.96046126,0.9606615561473045
2,9,False,False,tensor(0.9863),0.9862833795418064,0.9706801176071167,0.9709556829212519,tensor(0.9904),0.9903711148850303,0.9624364376068115,0.9627298483594406,tensor(0.9721),0.971922135065987,0.9701418876647949,0.9704502204638088,tensor(0.9807),0.98072265625,0.9604876637458801,0.9608753064061967,tensor(0.9838),0.983744139006552,0.964813232421875,0.965025049460377,tensor(0.9827),0.9826086849498751,0.9657118,0.9660072215222151
3,0,False,False,tensor(0.8860),0.8853651139831848,0.7990228533744812,0.781991581471136,tensor(0.7761),0.7719481850117096,0.6795876026153564,0.6392397950616877,tensor(0.7411),0.7299925720212801,0.5862327814102173,0.5092232093308903,tensor(0.6809),0.6799966651845264,0.4867744445800781,0.4074272444025034,tensor(0.6373),0.616072233781897,0.43927112221717834,0.33800776618176603,tensor(0.7443),0.7366749539965195,0.5981778,0.5351779192895967
3,1,False,False,tensor(0.9458),0.9456946494505266,0.8952639102935791,0.8938003052309254,tensor(0.8627),0.8619072633990513,0.8178573250770569,0.80820207582566,tensor(0.8490),0.8462456088992975,0.7616087198257446,0.740171609339674,tensor(0.7888),0.7886014083172332,0.6805628538131714,0.6384142984885043,tensor(0.7903),0.7864540708339213,0.670732855796814,0.6318915133165157,tensor(0.8473),0.845780600180006,0.7652052,0.7424959604402558
3,2,False,False,tensor(0.9595),0.9593887325334518,0.912929892539978,0.912660012432528,tensor(0.9113),0.9110131670631512,0.8703535795211792,0.8676571754669681,tensor(0.8977),0.8960819777229916,0.8374457359313965,0.8293500090207477,tensor(0.8440),0.8438940725183196,0.7684105634689331,0.7497647942276252,tensor(0.8450),0.8430708893803103,0.771054744720459,0.756561778578044,tensor(0.8915),0.890689767843645,0.8320389,0.8231987539451826
3,3,False,False,tensor(0.9742),0.9741247631881487,0.9319334030151367,0.9321097200793554,tensor(0.9225),0.9222284509319161,0.8994680047035217,0.8983228291978479,tensor(0.9331),0.932289679846248,0.8892204761505127,0.8866005274184243,tensor(0.8810),0.880895865207877,0.8216540813446045,0.8132825913710181,tensor(0.8840),0.8826511394271519,0.8263405561447144,0.8172934343242174,tensor(0.9189),0.9184379797202684,0.8737233,0.8695218204781726
3,4,False,False,tensor(0.9843),0.9842680331853646,0.9446556568145752,0.9448014932193086,tensor(0.9468),0.946723181340904,0.9156889915466309,0.9154752123765257,tensor(0.9504),0.9498704340975994,0.9222040772438049,0.9214618640120926,tensor(0.9159),0.9158483933628696,0.8689205646514893,0.8652312794139377,tensor(0.9149),0.914163961038961,0.872474193572998,0.8692396559236716,tensor(0.9425),0.9421748006051397,0.9047887,0.9032419009891072
3,5,False,False,tensor(0.9883),0.9883334382592407,0.9600041508674622,0.9602707055868578,tensor(0.9615),0.9614482054697787,0.9402873516082764,0.9397371255875759,tensor(0.9686),0.9683342164744455,0.9536731839179993,0.953878355920185,tensor(0.9620),0.962000920396484,0.9320048093795776,0.9312886846519591,tensor(0.9529),0.952645935624659,0.9313768148422241,0.930786737664098,tensor(0.9667),0.9665525432449217,0.9434692,0.9431923218821352
3,6,False,False,tensor(0.9914),0.9913755949228114,0.9636995792388916,0.9638385811211481,tensor(0.9757),0.9756706791011052,0.947925329208374,0.9480929993096021,tensor(0.9737),0.9734653551343018,0.9569950103759766,0.9570258786420739,tensor(0.9625),0.962506160164271,0.9343612790107727,0.9341119954799736,tensor(0.9635),0.9633766233766234,0.9411958456039429,0.9409898060087787,tensor(0.9734),0.9732788825398225,0.9488354,0.9488118521123153
3,7,False,False,tensor(0.9904),0.9903594328140684,0.9624377489089966,0.9623617789431612,tensor(0.9721),0.9721176917444792,0.9500725269317627,0.9503185826056257,tensor(0.9721),0.971922135065987,0.9621657133102417,0.9620807132114901,tensor(0.9711),0.9711219447092958,0.9420704245567322,0.9419056596429968,tensor(0.9635),0.9633766233766234,0.9433963298797607,0.9433965894779305,tensor(0.9739),0.9737795655420907,0.9520286,0.9520126647762408
3,8,False,False,tensor(0.9944),0.9944203400370282,0.9644701480865479,0.9647386384739663,tensor(0.9807),0.9807446866403877,0.9529486298561096,0.9532484998737101,tensor(0.9752),0.9749983651206438,0.9633978605270386,0.9634848189786825,tensor(0.9732),0.9731504043915264,0.9477272033691406,0.9475184177555938,tensor(0.9701),0.9700060803706013,0.9503438472747803,0.9501841812760737,tensor(0.9787),0.9786639753120374,0.9557775,0.9558349112716054
3,9,False,False,tensor(0.9959),0.9959412989282685,0.9657725691795349,0.9656994599766034,tensor(0.9843),0.984292455917666,0.9535360336303711,0.9537506243007025,tensor(0.9742),0.9739641616066426,0.9658399820327759,0.9658727887414015,tensor(0.9747),0.9746656221476365,0.9492186307907104,0.9488860094607439,tensor(0.9691),0.968993042528411,0.9533922076225281,0.953283564855678,tensor(0.9796),0.9795713162257249,0.95755184,0.9574984894670259
4,0,False,False,tensor(0.8718),0.8714561594470542,0.7764225602149963,0.7540881643065848,tensor(0.7006),0.6892743651897286,0.5832908153533936,0.5188929842890727,tensor(0.7097),0.6958941344585938,0.5278620719909668,0.446870911224677,tensor(0.6783),0.6751481281929876,0.46738117933273315,0.36155307542108395,tensor(0.6616),0.6475602976394115,0.4565250277519226,0.35616425149227166,tensor(0.7244),0.7158666169855552,0.56229633,0.48751387734673796
4,1,False,False,tensor(0.9306),0.9304499671458275,0.8780620098114014,0.8758854489546627,tensor(0.8435),0.8424428403714941,0.7915424704551697,0.7795006868659218,tensor(0.8298),0.8272764393630052,0.734367311000824,0.7013209981272501,tensor(0.7649),0.7633504477019619,0.6325680017471313,0.5823335345864866,tensor(0.7989),0.7963793110167939,0.6839592456817627,0.6491853855711204,tensor(0.8335),0.8319798011198165,0.74409986,0.7176452108210885
4,2,False,False,tensor(0.9569),0.9568746053135812,0.9148694276809692,0.9147839894332364,tensor(0.8921),0.8914451288795737,0.8612028360366821,0.8567629038414601,tensor(0.8911),0.8895452228003062,0.828934907913208,0.8195850225437069,tensor(0.8384),0.8379580177078779,0.7467361092567444,0.7242847942222561,tensor(0.8460),0.8446776437847867,0.7699640989303589,0.7517375897431936,tensor(0.8849),0.884100123697225,0.8243415,0.8134308599567704
4,3,False,False,tensor(0.9696),0.9695548593467405,0.9281125068664551,0.9280484830368075,tensor(0.9210),0.9207526776569408,0.8855375647544861,0.8842052685483401,tensor(0.9200),0.9191460106515355,0.8812262415885925,0.8772217516420602,tensor(0.8744),0.8739610291308328,0.798117995262146,0.7861279331103812,tensor(0.8794),0.8787324065814253,0.8263977766036987,0.8190241587243664,tensor(0.9129),0.912429396673495,0.8638784,0.8589255190123911
4,4,False,False,tensor(0.9787),0.9786950609175094,0.9442927837371826,0.9444725924154791,tensor(0.9316),0.9314778431141133,0.9006716012954712,0.9001323191848065,tensor(0.9422),0.9416623114827535,0.9141371846199036,0.9135788103564422,tensor(0.9017),0.9013818429035697,0.859453558921814,0.8552321116257234,tensor(0.9184),0.9180564612006186,0.8705875873565674,0.8675101019295394,tensor(0.9345),0.9342547039237129,0.89782846,0.8961851871023981
4,5,False,False,tensor(0.9802),0.9802175692221906,0.9513355493545532,0.9515319721534912,tensor(0.9580),0.9579105234480787,0.9281892776489258,0.9280546508696628,tensor(0.9549),0.9545316084851763,0.93916916847229,0.9390117079431747,tensor(0.9377),0.9375630503850204,0.8989014625549316,0.8973584588092679,tensor(0.9468),0.9466575871070253,0.9115056395530701,0.9107128112787807,tensor(0.9555),0.9553760677294983,0.92582023,0.9253339202108755
4,6,False,False,tensor(0.9873),0.9873198669549565,0.9615124464035034,0.9617883554791394,tensor(0.9666),0.9665455688362591,0.9382425546646118,0.9383719481708395,tensor(0.9666),0.9663329698329104,0.950028657913208,0.9502292864785079,tensor(0.9559),0.9558489963589266,0.9297853708267212,0.929645530190734,tensor(0.9615),0.961404368120786,0.9362982511520386,0.9360612533575853,tensor(0.9676),0.9674903540207677,0.9431735,0.9432192747353613
4,7,False,False,tensor(0.9838),0.9837664473684211,0.9613149762153625,0.961544861654459,tensor(0.9752),0.9751685810643422,0.9490324258804321,0.9493252393738325,tensor(0.9706),0.9704036653421058,0.9576389789581299,0.9579243148551961,tensor(0.9706),0.9705766858552631,0.9438301920890808,0.9438286027577362,tensor(0.9711),0.9710759193494279,0.9494892954826355,0.9496824473039792,tensor(0.9743),0.974198259795912,0.95226115,0.9524610931890406
4,8,False,False,tensor(0.9873),0.9873180161008515,0.9660249948501587,0.9663485009048517,tensor(0.9782),0.9782107292174453,0.9562036991119385,0.9565773495017635,tensor(0.9767),0.9765543666859456,0.961925208568573,0.9621878874522765,tensor(0.9625),0.9624310608577927,0.9482440948486328,0.9484497659848378,tensor(0.9726),0.9726058799342105,0.9580188393592834,0.9582030183895431,tensor(0.9755),0.9754240105592491,0.95808333,0.9583533044466546
